Country,Year,Production,Consumption,Exports,Imports
Venezuela,2019,39000000.0,76500000.0,3180000.0,
Viet Nam,1990,78600000.0,9000000.0,68700000.0,
Viet Nam,1991,86280000.0,13800000.0,72060000.0,
Viet Nam,1992,140400000.0,15000000.0,116280000.0,
Viet Nam,1993,181200000.0,16020000.0,124320000.0,
Viet Nam,1994,217920000.0,16020000.0,163260000.0,
Viet Nam,1995,238200000.0,16910700.0,212760000.0,
Viet Nam,1996,345120000.0,17850960.0,226740000.0,
Viet Nam,1997,418740000.0,18843480.0,370680000.0,
Viet Nam,1998,423120000.0,19891140.0,388020000.0,
Viet Nam,1999,697860000.0,21000000.0,463620000.0,
Viet Nam,2000,890460000.0,24097500.0,697080000.0,
Viet Nam,2001,785580000.0,27651900.0,846360000.0,
Viet Nam,2002,694440000.0,31130520.0,706260000.0,
Viet Nam,2003,920220000.0,36410760.0,697860000.0,
Viet Nam,2004,862200000.0,41781360.0,891540000.0,
Viet Nam,2005,830520000.0,48000000.0,805920000.0,
Viet Nam,2006,1160400000.0,55020000.0,834300000.0,
Viet Nam,2007,984300000.0,56280000.0,1076160000.0,
Viet Nam,2008,1106280000.0,61260000.0,966060000.0,
Viet Nam,2009,1069500000.0,72480000.0,1023120000.0,
Viet Nam,2010,1200000000.0,94980000.0,853740000.0,
Viet Nam,2011,1590000000.0,99000000.0,1063020000.0,
Viet Nam,2012,1404120000.0,109500000.0,1375200000.0,
Viet Nam,2013,1656600000.0,120000000.0,1183080000.0,
Viet Nam,2014,1634460000.0,132000000.0,1565820000.0,
Viet Nam,2015,1865400000.0,138000000.0,1316640000.0,
Viet Nam,2016,1669140000.0,144000000.0,1783260000.0,
Viet Nam,2017,2005920000.0,150000000.0,1505520000.0,
Viet Nam,2018,1816980000.0,156000000.0,1883100000.0,
Viet Nam,2019,1829220000.0,159000000.0,1644000000.0,
Yemen,1990,0.0,0.0,3000000.0,
Yemen,1991,0.0,0.0,4320000.0,
Yemen,1992,0.0,0.0,2220000.0,
Yemen,1993,0.0,0.0,3060000.0,
Yemen,1994,0.0,0.0,5580000.0,
Yemen,1995,0.0,0.0,4620000.0,
Yemen,1996,0.0,0.0,2520000.0,
Yemen,1997,0.0,0.0,4800000.0,
Yemen,1998,4140000.0,0.0,4260000.0,
Yemen,1999,3660000.0,0.0,4080000.0,
Yemen,2000,3840000.0,0.0,3480000.0,
Yemen,2001,3720000.0,0.0,3960000.0,
Yemen,2002,3420000.0,0.0,3660000.0,
Yemen,2003,11580000.0,8760000.0,3300000.0,
Yemen,2004,12360000.0,8160000.0,2700000.0,
Yemen,2005,12180000.0,8280000.0,4680000.0,
Yemen,2006,12420000.0,8280000.0,3660000.0,
Yemen,2007,11880000.0,7800000.0,4320000.0,
Yemen,2008,13200000.0,7800000.0,4020000.0,
Yemen,2009,8100000.0,7800000.0,2340000.0,
Yemen,2010,9660000.0,7800000.0,2640000.0,
Yemen,2011,11100000.0,7800000.0,2100000.0,
Yemen,2012,11280000.0,7800000.0,3780000.0,
Yemen,2013,11220000.0,7800000.0,3300000.0,
Yemen,2014,10680000.0,7500000.0,3420000.0,
Yemen,2015,9360000.0,6900000.0,3120000.0,
Yemen,2016,8580000.0,6000000.0,2280000.0,
Yemen,2017,7920000.0,5400000.0,2760000.0,
Yemen,2018,5160000.0,3900000.0,2520000.0,
Yemen,2019,5460000.0,3840000.0,720000.0,
Zambia,1990,1380000.0,90000.0,1440000.0,
Zambia,1991,1740000.0,90000.0,1740000.0,
Zambia,1992,1740000.0,85920.0,1860000.0,
Zambia,1993,1620000.0,60000.0,1380000.0,
Zambia,1994,1260000.0,90000.0,1440000.0,
Zambia,1995,1560000.0,36000.0,1260000.0,
Zambia,1996,1980000.0,60000.0,2160000.0,
Zambia,1997,2280000.0,36000.0,2340000.0,
Zambia,1998,3720000.0,36000.0,1980000.0,
Zambia,1999,3540000.0,36000.0,3060000.0,
Zambia,2000,5580000.0,36000.0,3900000.0,
Zambia,2001,6000000.0,36000.0,6900000.0,
Zambia,2002,7140000.0,36000.0,5940000.0,
Zambia,2003,6000000.0,36000.0,7800000.0,
Zambia,2004,6600000.0,36000.0,6240000.0,
Zambia,2005,6180000.0,36000.0,6360000.0,
Zambia,2006,3360000.0,36000.0,4680000.0,
Zambia,2007,3660000.0,60000.0,3240000.0,
Zambia,2008,2100000.0,60000.0,2880000.0,
Zambia,2009,1680000.0,0.0,1980000.0,
Zambia,2010,780000.0,0.0,1080000.0,
Zambia,2011,660000.0,0.0,540000.0,
Zambia,2012,300000.0,0.0,420000.0,
Zambia,2013,660000.0,0.0,600000.0,
Zambia,2014,180000.0,0.0,300000.0,
Zambia,2015,240000.0,0.0,180000.0,
Zambia,2016,780000.0,0.0,600000.0,
Zambia,2017,1140000.0,0.0,780000.0,
Zambia,2018,2040000.0,0.0,1560000.0,
Zambia,2019,900000.0,0.0,1620000.0,
Zimbabwe,1990,15120000.0,480000.0,15060000.0,
Zimbabwe,1991,12060000.0,480000.0,14340000.0,
Zimbabwe,1992,4680000.0,480000.0,9720000.0,
Zimbabwe,1993,720000.0,499980.0,4200000.0,
Zimbabwe,1994,6360000.0,499980.0,1920000.0,
Zimbabwe,1995,7860000.0,396000.0,9420000.0,
Zimbabwe,1996,10440000.0,240000.0,9000000.0,
Zimbabwe,1997,7800000.0,240000.0,6540000.0,
Zimbabwe,1998,8940000.0,240000.0,9180000.0,
Zimbabwe,1999,7500000.0,240000.0,7860000.0,
Zimbabwe,2000,6540000.0,240000.0,7020000.0,
Zimbabwe,2001,7260000.0,240000.0,6300000.0,
Zimbabwe,2002,6600000.0,240000.0,7140000.0,
Zimbabwe,2003,5520000.0,240000.0,5820000.0,
Zimbabwe,2004,7200000.0,240000.0,6780000.0,
Zimbabwe,2005,3960000.0,240000.0,4260000.0,
Zimbabwe,2006,2700000.0,240000.0,3240000.0,
Zimbabwe,2007,1860000.0,240000.0,1920000.0,
Zimbabwe,2008,1440000.0,240000.0,1380000.0,
Zimbabwe,2009,1260000.0,240000.0,1080000.0,
Zimbabwe,2010,600000.0,240000.0,420000.0,
Zimbabwe,2011,540000.0,240000.0,300000.0,
Zimbabwe,2012,420000.0,240000.0,240000.0,
Zimbabwe,2013,540000.0,240000.0,120000.0,
Zimbabwe,2014,900000.0,240000.0,660000.0,
Zimbabwe,2015,840000.0,240000.0,660000.0,
Zimbabwe,2016,900000.0,240000.0,720000.0,
Zimbabwe,2017,420000.0,240000.0,120000.0,
Zimbabwe,2018,600000.0,240000.0,300000.0,
Zimbabwe,2019,540000.0,240000.0,360000.0,
